id_asistencia,id_alumno,id_grupo,fecha_clase,presente
2418,A0041,G2,2024-04-18,si
2419,A0041,G2,2024-04-18,no
2420,A0041,G2,2024-04-25,si
2421,A0041,G2,2024-04-25,si
2422,A0041,G2,2024-05-02,si
2423,A0041,G2,2024-05-02,si
2424,A0041,G2,2024-05-09,si
2425,A0041,G2,2024-05-09,si
2426,A0041,G2,2024-05-16,si
2427,A0041,G2,2024-05-16,si
2428,A0041,G2,2024-05-23,si
2429,A0041,G2,2024-05-23,si
2430,A0041,G2,2024-05-30,si
2431,A0041,G2,2024-05-30,si
2432,A0041,G2,2024-06-06,si
2433,A0041,G2,2024-06-06,si
2434,A0041,G2,2024-06-13,si
2435,A0041,G2,2024-06-13,no
2436,A0041,G2,2024-06-20,si
2437,A0041,G2,2024-06-20,si
2438,A0041,G2,2024-06-27,si
2439,A0041,G2,2024-06-27,si
2440,A0041,G2,2024-07-04,si
2441,A0041,G2,2024-07-04,si
2442,A0041,G2,2024-07-11,si
2443,A0041,G2,2024-07-11,si
2444,A0041,G2,2024-07-18,si
2445,A0041,G2,2024-07-18,si
2446,A0041,G2,2024-07-25,si
2447,A0041,G2,2024-07-25,si
2448,A0041,G2,2024-08-01,si
2449,A0041,G2,2024-08-01,si
2450,A0041,G2,2024-08-08,no
2451,A0041,G2,2024-08-08,si
2452,A0041,G2,2024-08-15,si
2453,A0041,G2,2024-08-15,no
2454,A0041,G2,2024-08-22,no
2455,A0041,G2,2024-08-22,si
2456,A0041,G2,2024-08-29,no
2457,A0041,G2,2024-08-29,no
2458,A0041,G2,2024-09-05,si
2459,A0041,G2,2024-09-05,si
2460,A0041,G2,2024-09-12,si
2461,A0041,G2,2024-09-12,si
2462,A0041,G2,2024-09-19,si
2463,A0041,G2,2024-09-19,si
2464,A0041,G2,2024-09-26,si
2465,A0041,G2,2024-09-26,no
2466,A0041,G2,2024-10-03,si
2467,A0041,G2,2024-10-03,si
2468,A0041,G2,2024-10-10,no
2469,A0041,G2,2024-10-10,si
2470,A0041,G2,2024-10-17,si
2471,A0041,G2,2024-10-17,si
2472,A0041,G2,2024-10-24,si
2473,A0041,G2,2024-10-24,si
2474,A0041,G2,2024-10-31,si
2475,A0041,G2,2024-10-31,si
2476,A0041,G2,2024-11-07,si
2477,A0041,G2,2024-11-07,si
2478,A0041,G2,2024-11-14,si
2479,A0041,G2,2024-11-14,no
2480,A0041,G2,2024-11-21,no
2481,A0041,G2,2024-11-21,no
2482,A0041,G2,2024-11-28,si
2483,A0041,G2,2024-11-28,si
2484,A0041,G2,2024-12-05,no
2485,A0041,G2,2024-12-05,no
2486,A0042,G6,2024-03-28,si
2487,A0042,G6,2024-04-04,si
2488,A0042,G6,2024-04-11,si
2489,A0042,G6,2024-04-18,si
2490,A0042,G6,2024-04-25,no
2491,A0042,G6,2024-05-02,si
2492,A0042,G6,2024-05-09,si
2493,A0042,G6,2024-05-16,si
2494,A0042,G6,2024-05-23,si
2495,A0042,G6,2024-05-30,si
2496,A0042,G6,2024-06-06,si
2497,A0042,G6,2024-06-13,si
2498,A0042,G6,2024-06-20,si
2499,A0042,G6,2024-06-27,si
2500,A0042,G6,2024-07-04,si
2501,A0042,G6,2024-07-11,si
2502,A0042,G6,2024-07-18,si
2503,A0042,G6,2024-07-25,si
2504,A0042,G6,2024-08-01,si
2505,A0042,G6,2024-08-08,si
2506,A0042,G6,2024-08-15,si
2507,A0042,G6,2024-08-22,si
2508,A0042,G6,2024-08-29,si
2509,A0042,G6,2024-09-05,si
2510,A0042,G6,2024-09-12,si
2511,A0042,G6,2024-09-19,si
2512,A0042,G6,2024-09-26,si
2513,A0042,G6,2024-10-03,no
2514,A0042,G6,2024-10-10,si
2515,A0042,G6,2024-10-17,no
2516,A0042,G6,2024-10-24,si
2517,A0042,G6,2024-10-31,si
2518,A0042,G6,2024-11-07,si
2519,A0042,G6,2024-11-14,si
2520,A0042,G6,2024-11-21,no
2521,A0042,G6,2024-11-28,si
2522,A0042,G6,2024-12-05,si
2523,A0042,G6,2024-12-12,si
2524,A0042,G6,2024-12-19,si
2525,A0042,G6,2024-12-26,no
2526,A0042,G6,2025-01-02,si
2527,A0042,G6,2025-01-09,no
2528,A0042,G6,2025-01-16,si
2529,A0042,G6,2025-01-23,no
2530,A0042,G6,2025-01-30,si
2531,A0042,G6,2025-02-06,si
2532,A0042,G6,2025-02-13,si
2533,A0042,G6,2025-02-20,si
2534,A0042,G6,2025-02-27,si
2535,A0042,G6,2025-03-06,si
2536,A0042,G6,2025-03-13,si
2537,A0042,G6,2025-03-20,si
2538,A0042,G6,2025-03-27,si
2539,A0042,G6,2025-04-03,si
2540,A0042,G6,2025-04-10,si
2541,A0042,G6,2025-04-17,si
2542,A0042,G6,2025-04-24,si
2543,A0042,G6,2025-05-01,si
2544,A0042,G6,2025-05-08,si
2545,A0042,G6,2025-05-15,si
2546,A0042,G6,2025-05-22,no
2547,A0042,G6,2025-05-29,si
2548,A0042,G6,2025-06-05,no
2549,A0042,G6,2025-06-12,si
2550,A0042,G6,2025-06-19,si
2551,A0042,G6,2025-06-26,si
2552,A0042,G6,2025-07-03,si
2553,A0042,G6,2025-07-10,si
2554,A0042,G6,2025-07-17,si
2555,A0042,G6,2025-07-24,si
2556,A0042,G6,2025-07-31,si
2557,A0042,G6,2025-08-07,no
2558,A0042,G6,2025-08-14,si
2559,A0043,G1,2024-04-01,si
2560,A0043,G1,2024-04-01,si
2561,A0043,G1,2024-04-08,si
2562,A0043,G1,2024-04-08,no
2563,A0043,G1,2024-04-15,no
2564,A0043,G1,2024-04-15,no
2565,A0043,G1,2024-04-22,si
2566,A0043,G1,2024-04-22,si
2567,A0043,G1,2024-04-29,si
2568,A0043,G1,2024-04-29,si
2569,A0043,G1,2024-05-06,si
2570,A0043,G1,2024-05-06,si
2571,A0043,G1,2024-05-13,si
2572,A0043,G1,2024-05-13,si
2573,A0043,G1,2024-05-20,si
2574,A0043,G1,2024-05-20,si
2575,A0043,G1,2024-05-27,no
2576,A0043,G1,2024-05-27,si
2577,A0043,G1,2024-06-03,si
2578,A0043,G1,2024-06-03,si
2579,A0043,G1,2024-06-10,si
2580,A0043,G1,2024-06-10,si
2581,A0043,G1,2024-06-17,si
2582,A0043,G1,2024-06-17,si
2583,A0043,G1,2024-06-24,si
2584,A0043,G1,2024-06-24,si
2585,A0043,G1,2024-07-01,no
2586,A0043,G1,2024-07-01,si
2587,A0043,G1,2024-07-08,no
2588,A0043,G1,2024-07-08,si
2589,A0043,G1,2024-07-15,si
2590,A0043,G1,2024-07-15,si
2591,A0043,G1,2024-07-22,si
2592,A0043,G1,2024-07-22,si
2593,A0043,G1,2024-07-29,si
2594,A0043,G1,2024-07-29,si
2595,A0043,G1,2024-08-05,si
2596,A0043,G1,2024-08-05,si
2597,A0043,G1,2024-08-12,no
2598,A0043,G1,2024-08-12,si
2599,A0043,G1,2024-08-19,si
2600,A0043,G1,2024-08-19,si
2601,A0043,G1,2024-08-26,si
2602,A0043,G1,2024-08-26,si
2603,A0043,G1,2024-09-02,si
2604,A0043,G1,2024-09-02,si
2605,A0043,G1,2024-09-09,si
2606,A0043,G1,2024-09-09,si
2607,A0043,G1,2024-09-16,si
2608,A0043,G1,2024-09-16,si
2609,A0043,G1,2024-09-23,si
2610,A0043,G1,2024-09-23,si
2611,A0043,G1,2024-09-30,no
2612,A0043,G1,2024-09-30,si
2613,A0043,G1,2024-10-07,si
2614,A0043,G1,2024-10-07,si
2615,A0043,G1,2024-10-14,si
2616,A0043,G1,2024-10-14,si
2617,A0043,G1,2024-10-21,si
2618,A0043,G1,2024-10-21,si
2619,A0043,G1,2024-10-28,si
2620,A0043,G1,2024-10-28,si
2621,A0043,G1,2024-11-04,no
2622,A0043,G1,2024-11-04,si
2623,A0043,G1,2024-11-11,si
2624,A0043,G1,2024-11-11,si
2625,A0043,G1,2024-11-18,si
2626,A0043,G1,2024-11-18,no
2627,A0043,G1,2024-11-25,si
2628,A0043,G1,2024-11-25,si
2629,A0043,G1,2024-12-02,si
2630,A0043,G1,2024-12-02,si
2631,A0043,G1,2024-12-09,si
2632,A0043,G1,2024-12-09,si
2633,A0043,G1,2024-12-16,si
2634,A0043,G1,2024-12-16,si
2635,A0043,G1,2024-12-23,si
2636,A0043,G1,2024-12-23,no
2637,A0043,G1,2024-12-30,si
2638,A0043,G1,2024-12-30,si
2639,A0043,G1,2025-01-06,si
2640,A0043,G1,2025-01-06,si
2641,A0043,G1,2025-01-13,si
2642,A0043,G1,2025-01-13,si
2643,A0043,G1,2025-01-20,si
2644,A0043,G1,2025-01-20,no
2645,A0043,G1,2025-01-27,no
2646,A0043,G1,2025-01-27,si
2647,A0043,G1,2025-02-03,si
2648,A0043,G1,2025-02-03,si
2649,A0043,G1,2025-02-10,si
2650,A0043,G1,2025-02-10,si
2651,A0043,G1,2025-02-17,si
2652,A0043,G1,2025-02-17,si
2653,A0043,G1,2025-02-24,no
2654,A0043,G1,2025-02-24,si
2655,A0043,G1,2025-03-03,si
2656,A0043,G1,2025-03-03,si
2657,A0043,G1,2025-03-10,no
2658,A0043,G1,2025-03-10,no
2659,A0043,G1,2025-03-17,si
2660,A0043,G1,2025-03-17,si
2661,A0043,G1,2025-03-24,si
2662,A0043,G1,2025-03-24,si
2663,A0043,G1,2025-03-31,si
2664,A0043,G1,2025-03-31,si
2665,A0043,G1,2025-04-07,si
2666,A0043,G1,2025-04-07,no
2667,A0043,G1,2025-04-14,no
2668,A0043,G1,2025-04-14,si
2669,A0043,G1,2025-04-21,si
2670,A0043,G1,2025-04-21,si
2671,A0043,G1,2025-04-28,si
2672,A0043,G1,2025-04-28,si
2673,A0043,G1,2025-05-05,si
2674,A0043,G1,2025-05-05,si
2675,A0043,G1,2025-05-12,si
2676,A0043,G1,2025-05-12,si
2677,A0043,G1,2025-05-19,si
2678,A0043,G1,2025-05-19,si
2679,A0043,G1,2025-05-26,no
2680,A0043,G1,2025-05-26,si
2681,A0043,G1,2025-06-02,si
2682,A0043,G1,2025-06-02,si
2683,A0043,G1,2025-06-09,si
2684,A0043,G1,2025-06-09,si
2685,A0043,G1,2025-06-16,no
2686,A0043,G1,2025-06-16,si
2687,A0043,G1,2025-06-23,si
2688,A0043,G1,2025-06-23,si
2689,A0043,G1,2025-06-30,si
2690,A0043,G1,2025-06-30,si
2691,A0043,G1,2025-07-07,si
2692,A0043,G1,2025-07-07,si
2693,A0043,G1,2025-07-14,no
2694,A0043,G1,2025-07-14,si
2695,A0043,G1,2025-07-21,si
2696,A0043,G1,2025-07-21,si
2697,A0043,G1,2025-07-28,no
2698,A0043,G1,2025-07-28,si
2699,A0043,G1,2025-08-04,si
2700,A0043,G1,2025-08-04,si
2701,A0043,G1,2025-08-11,si
2702,A0043,G1,2025-08-11,si
2703,A0044,G1,2024-07-06,si
2704,A0044,G1,2024-07-06,no
2705,A0044,G1,2024-07-13,si
2706,A0044,G1,2024-07-13,si
2707,A0044,G1,2024-07-20,si
2708,A0044,G1,2024-07-20,si
2709,A0044,G1,2024-07-27,si
2710,A0044,G1,2024-07-27,si
2711,A0044,G1,2024-08-03,si
2712,A0044,G1,2024-08-03,si
2713,A0044,G1,2024-08-10,si
2714,A0044,G1,2024-08-10,si
2715,A0044,G1,2024-08-17,no
2716,A0044,G1,2024-08-17,no
2717,A0044,G1,2024-08-24,no
2718,A0044,G1,2024-08-24,si
2719,A0044,G1,2024-08-31,si
2720,A0044,G1,2024-08-31,si
2721,A0044,G1,2024-09-07,no
2722,A0044,G1,2024-09-07,si
2723,A0044,G1,2024-09-14,no
2724,A0044,G1,2024-09-14,si
2725,A0044,G1,2024-09-21,no
2726,A0044,G1,2024-09-21,no
2727,A0044,G1,2024-09-28,si
2728,A0044,G1,2024-09-28,si
2729,A0045,G4,2024-07-06,si
2730,A0045,G4,2024-07-06,si
2731,A0045,G4,2024-07-13,si
2732,A0045,G4,2024-07-13,si
2733,A0045,G4,2024-07-20,si
2734,A0045,G4,2024-07-20,si
2735,A0045,G4,2024-07-27,si
2736,A0045,G4,2024-07-27,si
2737,A0045,G4,2024-08-03,si
2738,A0045,G4,2024-08-03,no
2739,A0045,G4,2024-08-10,si
2740,A0045,G4,2024-08-10,no
2741,A0045,G4,2024-08-17,si
2742,A0045,G4,2024-08-17,no
2743,A0045,G4,2024-08-24,no
2744,A0045,G4,2024-08-24,no
2745,A0045,G4,2024-08-31,si
2746,A0045,G4,2024-08-31,no
2747,A0045,G4,2024-09-07,si
2748,A0045,G4,2024-09-07,si
2749,A0045,G4,2024-09-14,si
2750,A0045,G4,2024-09-14,no
2751,A0045,G4,2024-09-21,si
2752,A0045,G4,2024-09-21,si
2753,A0045,G4,2024-09-28,si
2754,A0045,G4,2024-09-28,si
2755,A0045,G4,2024-10-05,si
2756,A0045,G4,2024-10-05,si
2757,A0045,G4,2024-10-12,si
2758,A0045,G4,2024-10-12,si
2759,A0045,G4,2024-10-19,si
2760,A0045,G4,2024-10-19,si
2761,A0045,G4,2024-10-26,si
2762,A0045,G4,2024-10-26,si
2763,A0045,G4,2024-11-02,si
2764,A0045,G4,2024-11-02,si
2765,A0045,G4,2024-11-09,si
2766,A0045,G4,2024-11-09,si
2767,A0045,G4,2024-11-16,si
2768,A0045,G4,2024-11-16,no
2769,A0045,G4,2024-11-23,no
2770,A0045,G4,2024-11-23,si
2771,A0045,G4,2024-11-30,si
2772,A0045,G4,2024-11-30,si
2773,A0045,G4,2024-12-07,si
2774,A0045,G4,2024-12-07,si
2775,A0045,G4,2024-12-14,si
2776,A0045,G4,2024-12-14,no
2777,A0045,G4,2024-12-21,si
2778,A0045,G4,2024-12-21,si
2779,A0045,G4,2024-12-28,si
2780,A0045,G4,2024-12-28,si
2781,A0045,G4,2025-01-04,si
2782,A0045,G4,2025-01-04,si
2783,A0045,G4,2025-01-11,no
2784,A0045,G4,2025-01-11,si
2785,A0045,G4,2025-01-18,si
2786,A0045,G4,2025-01-18,si
2787,A0045,G4,2025-01-25,si
2788,A0045,G4,2025-01-25,si
2789,A0045,G4,2025-02-01,si
2790,A0045,G4,2025-02-01,no
2791,A0045,G4,2025-02-08,si
2792,A0045,G4,2025-02-08,si
2793,A0045,G4,2025-02-15,si
2794,A0045,G4,2025-02-15,no
2795,A0045,G4,2025-02-22,si
2796,A0045,G4,2025-02-22,si
2797,A0045,G4,2025-03-01,si
2798,A0045,G4,2025-03-01,no
2799,A0045,G4,2025-03-08,si
2800,A0045,G4,2025-03-08,si
2801,A0045,G4,2025-03-15,si
2802,A0045,G4,2025-03-15,si
2803,A0045,G4,2025-03-22,si
2804,A0045,G4,2025-03-22,si
2805,A0045,G4,2025-03-29,si
2806,A0045,G4,2025-03-29,si
2807,A0045,G4,2025-04-05,si
2808,A0045,G4,2025-04-05,si
2809,A0045,G4,2025-04-12,si
2810,A0045,G4,2025-04-12,si
2811,A0045,G4,2025-04-19,si
2812,A0045,G4,2025-04-19,si
2813,A0045,G4,2025-04-26,si
2814,A0045,G4,2025-04-26,si
2815,A0045,G4,2025-05-03,si
2816,A0045,G4,2025-05-03,si
2817,A0045,G4,2025-05-10,si
2818,A0045,G4,2025-05-10,si
2819,A0045,G4,2025-05-17,si
2820,A0045,G4,2025-05-17,si
2821,A0045,G4,2025-05-24,si
2822,A0045,G4,2025-05-24,si
2823,A0045,G4,2025-05-31,si
2824,A0045,G4,2025-05-31,si
2825,A0045,G4,2025-06-07,si
2826,A0045,G4,2025-06-07,si
2827,A0045,G4,2025-06-14,si
2828,A0045,G4,2025-06-14,no
2829,A0045,G4,2025-06-21,si
2830,A0045,G4,2025-06-21,si
2831,A0045,G4,2025-06-28,si
2832,A0045,G4,2025-06-28,si
2833,A0045,G4,2025-07-05,si
2834,A0045,G4,2025-07-05,si
2835,A0045,G4,2025-07-12,si
2836,A0045,G4,2025-07-12,si
2837,A0045,G4,2025-07-19,no
2838,A0045,G4,2025-07-19,si
2839,A0045,G4,2025-07-26,si
2840,A0045,G4,2025-07-26,si
2841,A0045,G4,2025-08-02,si
2842,A0045,G4,2025-08-02,no
2843,A0045,G4,2025-08-09,si
2844,A0045,G4,2025-08-09,si
2845,A0045,G4,2025-08-16,si
2846,A0045,G4,2025-08-16,si
2847,A0046,G5,2024-04-20,si
2848,A0046,G5,2024-04-20,si
2849,A0046,G5,2024-04-27,si
2850,A0046,G5,2024-04-27,si
2851,A0046,G5,2024-05-04,no
2852,A0046,G5,2024-05-04,si
2853,A0046,G5,2024-05-11,si
2854,A0046,G5,2024-05-11,si
2855,A0046,G5,2024-05-18,no
2856,A0046,G5,2024-05-18,si
2857,A0046,G5,2024-05-25,si
2858,A0046,G5,2024-05-25,no
2859,A0046,G5,2024-06-01,si
2860,A0046,G5,2024-06-01,si
2861,A0046,G5,2024-06-08,si
2862,A0046,G5,2024-06-08,no
2863,A0046,G5,2024-06-15,no
2864,A0046,G5,2024-06-15,si
2865,A0046,G5,2024-06-22,si
2866,A0046,G5,2024-06-22,si
2867,A0046,G5,2024-06-29,si
2868,A0046,G5,2024-06-29,no
2869,A0046,G5,2024-07-06,no
2870,A0046,G5,2024-07-06,si
2871,A0046,G5,2024-07-13,si
2872,A0046,G5,2024-07-13,si
2873,A0046,G5,2024-07-20,si
2874,A0046,G5,2024-07-20,no
2875,A0046,G5,2024-07-27,no
2876,A0046,G5,2024-07-27,si
2877,A0046,G5,2024-08-03,si
2878,A0046,G5,2024-08-03,si
2879,A0046,G5,2024-08-10,si
2880,A0046,G5,2024-08-10,si
2881,A0046,G5,2024-08-17,si
2882,A0046,G5,2024-08-17,si
2883,A0046,G5,2024-08-24,si
2884,A0046,G5,2024-08-24,si
2885,A0046,G5,2024-08-31,si
2886,A0046,G5,2024-08-31,si
2887,A0046,G5,2024-09-07,no
2888,A0046,G5,2024-09-07,si
2889,A0046,G5,2024-09-14,si
2890,A0046,G5,2024-09-14,si
2891,A0046,G5,2024-09-21,no
2892,A0046,G5,2024-09-21,si
2893,A0046,G5,2024-09-28,si
2894,A0046,G5,2024-09-28,no
2895,A0046,G5,2024-10-05,si
2896,A0046,G5,2024-10-05,si
2897,A0046,G5,2024-10-12,si
2898,A0046,G5,2024-10-12,si
2899,A0046,G5,2024-10-19,si
2900,A0046,G5,2024-10-19,si
2901,A0046,G5,2024-10-26,no
2902,A0046,G5,2024-10-26,no
2903,A0046,G5,2024-11-02,si
2904,A0046,G5,2024-11-02,no
2905,A0046,G5,2024-11-09,si
2906,A0046,G5,2024-11-09,si
2907,A0046,G5,2024-11-16,no
2908,A0046,G5,2024-11-16,si
2909,A0046,G5,2024-11-23,si
2910,A0046,G5,2024-11-23,si
2911,A0046,G5,2024-11-30,si
2912,A0046,G5,2024-11-30,no
2913,A0046,G5,2024-12-07,si
2914,A0046,G5,2024-12-07,si
2915,A0046,G5,2024-12-14,si
2916,A0046,G5,2024-12-14,si
2917,A0046,G5,2024-12-21,no
2918,A0046,G5,2024-12-21,no
2919,A0046,G5,2024-12-28,si
2920,A0046,G5,2024-12-28,si
2921,A0046,G5,2025-01-04,si
2922,A0046,G5,2025-01-04,si
2923,A0046,G5,2025-01-11,si
2924,A0046,G5,2025-01-11,si
2925,A0046,G5,2025-01-18,si
2926,A0046,G5,2025-01-18,si
2927,A0046,G5,2025-01-25,si
2928,A0046,G5,2025-01-25,si
2929,A0046,G5,2025-02-01,no
2930,A0046,G5,2025-02-01,si
2931,A0046,G5,2025-02-08,si
2932,A0046,G5,2025-02-08,no
2933,A0046,G5,2025-02-15,si
2934,A0046,G5,2025-02-15,si
2935,A0046,G5,2025-02-22,si
2936,A0046,G5,2025-02-22,si
2937,A0046,G5,2025-03-01,si
2938,A0046,G5,2025-03-01,si
2939,A0046,G5,2025-03-08,si
2940,A0046,G5,2025-03-08,si
2941,A0046,G5,2025-03-15,si
2942,A0046,G5,2025-03-15,si
2943,A0046,G5,2025-03-22,si
2944,A0046,G5,2025-03-22,si
2945,A0046,G5,2025-03-29,si
2946,A0046,G5,2025-03-29,si
2947,A0046,G5,2025-04-05,si
2948,A0046,G5,2025-04-05,si
2949,A0046,G5,2025-04-12,si
2950,A0046,G5,2025-04-12,si
2951,A0046,G5,2025-04-19,no
2952,A0046,G5,2025-04-19,si
2953,A0046,G5,2025-04-26,si
2954,A0046,G5,2025-04-26,si
2955,A0046,G5,2025-05-03,si
2956,A0046,G5,2025-05-03,si
2957,A0046,G5,2025-05-10,si
2958,A0046,G5,2025-05-10,si
2959,A0046,G5,2025-05-17,no
2960,A0046,G5,2025-05-17,si
2961,A0046,G5,2025-05-24,no
2962,A0046,G5,2025-05-24,si
2963,A0046,G5,2025-05-31,si
2964,A0046,G5,2025-05-31,si
2965,A0046,G5,2025-06-07,si
2966,A0046,G5,2025-06-07,no
2967,A0046,G5,2025-06-14,no
2968,A0046,G5,2025-06-14,no
2969,A0046,G5,2025-06-21,si
2970,A0046,G5,2025-06-21,no
2971,A0046,G5,2025-06-28,no
2972,A0046,G5,2025-06-28,no
2973,A0046,G5,2025-07-05,si
2974,A0046,G5,2025-07-05,no
2975,A0047,G2,2024-05-25,si
2976,A0047,G2,2024-05-25,si
2977,A0047,G2,2024-06-01,si
2978,A0047,G2,2024-06-01,si
2979,A0047,G2,2024-06-08,si
2980,A0047,G2,2024-06-08,si
2981,A0047,G2,2024-06-15,si
2982,A0047,G2,2024-06-15,si
2983,A0047,G2,2024-06-22,si
2984,A0047,G2,2024-06-22,no
2985,A0047,G2,2024-06-29,si
2986,A0047,G2,2024-06-29,si
2987,A0047,G2,2024-07-06,si
2988,A0047,G2,2024-07-06,si
2989,A0047,G2,2024-07-13,si
2990,A0047,G2,2024-07-13,si
2991,A0047,G2,2024-07-20,si
2992,A0047,G2,2024-07-20,no
2993,A0047,G2,2024-07-27,si
2994,A0047,G2,2024-07-27,si
2995,A0047,G2,2024-08-03,si
2996,A0047,G2,2024-08-03,si
2997,A0047,G2,2024-08-10,si
2998,A0047,G2,2024-08-10,si
2999,A0047,G2,2024-08-17,si
3000,A0047,G2,2024-08-17,si
3001,A0047,G2,2024-08-24,si
3002,A0047,G2,2024-08-24,no
3003,A0047,G2,2024-08-31,si
3004,A0047,G2,2024-08-31,si
3005,A0047,G2,2024-09-07,si
3006,A0047,G2,2024-09-07,no
3007,A0047,G2,2024-09-14,si
3008,A0047,G2,2024-09-14,si
3009,A0047,G2,2024-09-21,si
3010,A0047,G2,2024-09-21,si
3011,A0047,G2,2024-09-28,si
3012,A0047,G2,2024-09-28,no
3013,A0047,G2,2024-10-05,si
3014,A0047,G2,2024-10-05,no
3015,A0047,G2,2024-10-12,si
3016,A0047,G2,2024-10-12,si
3017,A0047,G2,2024-10-19,si
3018,A0047,G2,2024-10-19,si
3019,A0047,G2,2024-10-26,si
3020,A0047,G2,2024-10-26,si
3021,A0047,G2,2024-11-02,si
3022,A0047,G2,2024-11-02,no
3023,A0047,G2,2024-11-09,si
3024,A0047,G2,2024-11-09,si
3025,A0047,G2,2024-11-16,si
3026,A0047,G2,2024-11-16,si
3027,A0047,G2,2024-11-23,si
3028,A0047,G2,2024-11-23,si
3029,A0047,G2,2024-11-30,si
3030,A0047,G2,2024-11-30,si
3031,A0047,G2,2024-12-07,si
3032,A0047,G2,2024-12-07,si
3033,A0047,G2,2024-12-14,no
3034,A0047,G2,2024-12-14,si
3035,A0047,G2,2024-12-21,si
3036,A0047,G2,2024-12-21,si
3037,A0047,G2,2024-12-28,si
3038,A0047,G2,2024-12-28,si
3039,A0047,G2,2025-01-04,si
3040,A0047,G2,2025-01-04,si
3041,A0047,G2,2025-01-11,si
3042,A0047,G2,2025-01-11,si
3043,A0047,G2,2025-01-18,si
3044,A0047,G2,2025-01-18,no
3045,A0047,G2,2025-01-25,si
3046,A0047,G2,2025-01-25,si
3047,A0047,G2,2025-02-01,no
3048,A0047,G2,2025-02-01,si
3049,A0047,G2,2025-02-08,si
3050,A0047,G2,2025-02-08,si
3051,A0047,G2,2025-02-15,si
3052,A0047,G2,2025-02-15,si
3053,A0047,G2,2025-02-22,si
3054,A0047,G2,2025-02-22,si
3055,A0047,G2,2025-03-01,no
3056,A0047,G2,2025-03-01,si
3057,A0047,G2,2025-03-08,si
3058,A0047,G2,2025-03-08,no
3059,A0047,G2,2025-03-15,si
3060,A0047,G2,2025-03-15,no
3061,A0047,G2,2025-03-22,si
3062,A0047,G2,2025-03-22,si
3063,A0047,G2,2025-03-29,si
3064,A0047,G2,2025-03-29,si
3065,A0047,G2,2025-04-05,si
3066,A0047,G2,2025-04-05,si
3067,A0047,G2,2025-04-12,si
3068,A0047,G2,2025-04-12,si
3069,A0047,G2,2025-04-19,no
3070,A0047,G2,2025-04-19,si
3071,A0047,G2,2025-04-26,si
3072,A0047,G2,2025-04-26,si
3073,A0047,G2,2025-05-03,si
3074,A0047,G2,2025-05-03,si
3075,A0047,G2,2025-05-10,si
3076,A0047,G2,2025-05-10,si
3077,A0047,G2,2025-05-17,si
3078,A0047,G2,2025-05-17,si
3079,A0047,G2,2025-05-24,si
3080,A0047,G2,2025-05-24,si
3081,A0047,G2,2025-05-31,si
3082,A0047,G2,2025-05-31,si
3083,A0047,G2,2025-06-07,si
3084,A0047,G2,2025-06-07,si
3085,A0047,G2,2025-06-14,si
3086,A0047,G2,2025-06-14,si
3087,A0047,G2,2025-06-21,si
3088,A0047,G2,2025-06-21,si
3089,A0047,G2,2025-06-28,si
3090,A0047,G2,2025-06-28,si
3091,A0047,G2,2025-07-05,si
3092,A0047,G2,2025-07-05,si
3093,A0047,G2,2025-07-12,no
3094,A0047,G2,2025-07-12,si
3095,A0047,G2,2025-07-19,si
3096,A0047,G2,2025-07-19,si
3097,A0047,G2,2025-07-26,no
3098,A0047,G2,2025-07-26,no
3099,A0047,G2,2025-08-02,si
3100,A0047,G2,2025-08-02,si
3101,A0047,G2,2025-08-09,si
3102,A0047,G2,2025-08-09,si
3103,A0047,G2,2025-08-16,si
3104,A0047,G2,2025-08-16,si
3105,A0048,G4,2025-06-06,no
3106,A0048,G4,2025-06-06,si
3107,A0048,G4,2025-06-13,no
3108,A0048,G4,2025-06-13,si
3109,A0048,G4,2025-06-20,si
3110,A0048,G4,2025-06-20,no
3111,A0049,G6,2025-04-06,si
3112,A0049,G6,2025-04-13,no
3113,A0049,G6,2025-04-20,si
3114,A0049,G6,2025-04-27,si
3115,A0049,G6,2025-05-04,si
3116,A0049,G6,2025-05-11,si
3117,A0049,G6,2025-05-18,si
3118,A0049,G6,2025-05-25,si
3119,A0049,G6,2025-06-01,si
3120,A0049,G6,2025-06-08,si
3121,A0049,G6,2025-06-15,si
3122,A0049,G6,2025-06-22,no
3123,A0049,G6,2025-06-29,si
3124,A0049,G6,2025-07-06,no
3125,A0049,G6,2025-07-13,si
3126,A0049,G6,2025-07-20,si
3127,A0049,G6,2025-07-27,si
3128,A0049,G6,2025-08-03,si
3129,A0049,G6,2025-08-10,si
3130,A0049,G6,2025-08-17,si
3131,A0050,G2,2024-06-06,si
3132,A0050,G2,2024-06-06,si
3133,A0050,G2,2024-06-13,si
3134,A0050,G2,2024-06-13,si
3135,A0050,G2,2024-06-20,no
3136,A0050,G2,2024-06-20,si
3137,A0050,G2,2024-06-27,si
3138,A0050,G2,2024-06-27,si
3139,A0050,G2,2024-07-04,si
3140,A0050,G2,2024-07-04,si
3141,A0050,G2,2024-07-11,si
3142,A0050,G2,2024-07-11,no
3143,A0050,G2,2024-07-18,si
3144,A0050,G2,2024-07-18,si
3145,A0050,G2,2024-07-25,si
3146,A0050,G2,2024-07-25,no
3147,A0050,G2,2024-08-01,si
3148,A0050,G2,2024-08-01,si
3149,A0050,G2,2024-08-08,si
3150,A0050,G2,2024-08-08,si
3151,A0050,G2,2024-08-15,si
3152,A0050,G2,2024-08-15,si
